Company,Title,Link,Location
Palantir,Forward Deployed Software Engineer,https://jobs.lever.co/palantir/dab396d4-2f14-4796-aac0-0d82883dccf0,"New York, NY"
Palantir,Forward Deployed Software Engineer,https://jobs.lever.co/palantir/289ad049-7b4e-41e3-8a39-146fbeb6fb64,"Washington, D.C."
Palantir,Forward Deployed Software Engineer,https://jobs.lever.co/palantir/fa82bedd-4fee-4c35-93e7-49c78985c5a1,"Denver, CO"
Palantir,Forward Deployed Software Engineer - Intel,https://jobs.lever.co/palantir/34b3a697-6e22-4751-befd-0b7921abbd5f,"Washington, D.C."
Palantir,Forward Deployed Software Engineer - US Government,https://jobs.lever.co/palantir/e82b696e-a085-4bbf-8bcb-6d2c4f8cf2f7,"New York, NY"
Palantir,Forward Deployed Software Engineer - US Government,https://jobs.lever.co/palantir/f2133bcc-2311-45e6-b589-e50e52730cb6,"Palo Alto, CA"
Palantir,Forward Deployed Software Engineer - US Government,https://jobs.lever.co/palantir/f69ad6d8-906f-42a4-a029-ce2275211df7,"Huntsville, AL"
Palantir,"Forward Deployed Software Engineer, New Grad",https://jobs.lever.co/palantir/7f40be67-c3f6-4a97-ad4a-0559090a750f,"New York, NY"
Palantir,"Forward Deployed Software Engineer, New Grad",https://jobs.lever.co/palantir/d01e3fb1-2427-4c20-82bc-f7ef3e1fe79d,"Denver, CO"
Palantir,"Forward Deployed Software Engineer, New Grad - US Government",https://jobs.lever.co/palantir/f29e70fa-2293-4e0f-a177-b5a8c078748b,"Washington, D.C."
Palantir,"Forward Deployed Software Engineer, New Grad - US Government",https://jobs.lever.co/palantir/d0f7bcef-a01f-468e-acfa-28801549c0f9,"New York, NY"
Palantir,Full Stack Software Engineer,https://jobs.lever.co/palantir/9ca046d1-1346-499a-bc9d-32088cba5cf3,"New York, NY"
Palantir,Software Engineer,https://jobs.lever.co/palantir/1619afea-6923-4047-a913-c92939b1ef0b,"New York, NY"
Palantir,Software Engineer,https://jobs.lever.co/palantir/db17855e-51bc-4c6e-a1d0-56b5ce9e8f68,"Washington, D.C."
Palantir,Software Engineer,https://jobs.lever.co/palantir/363f4d2b-2e4b-4b2b-b370-96cbf8792659,"Denver, CO"
Palantir,"Software Engineer, Frontend",https://jobs.lever.co/palantir/6b818774-117e-494b-9894-618be6d2e57b,"Palo Alto, CA"
Palantir,"Software Engineer, Frontend",https://jobs.lever.co/palantir/1b1e4c8e-3e79-4f74-a992-56b22e9be89f,"Denver, CO"
Palantir,"Software Engineer, Frontend",https://jobs.lever.co/palantir/d444131a-3d7c-46d7-8899-86c8498d0ddb,"Washington, D.C."
Palantir,"Software Engineer, Infrastructure",https://jobs.lever.co/palantir/0608ddc7-0784-455c-befb-a130841c19be,"Seattle, WA"
Palantir,"Software Engineer, Infrastructure",https://jobs.lever.co/palantir/ae8b4a26-1809-406e-b231-3efd0ba0075c,"Palo Alto, CA"
Palantir,"Software Engineer, Infrastructure",https://jobs.lever.co/palantir/ba6fdc25-59cf-43f7-9b8e-162045c6af95,"New York, NY"
Palantir,"Software Engineer, Internship",https://jobs.lever.co/palantir/e27af7ab-41fc-40c9-b31d-02c6cb1c505c,"Palo Alto, CA"
Palantir,"Software Engineer, Internship",https://jobs.lever.co/palantir/2fb19022-bb65-4af8-b6fa-31beb345c140,"Seattle, WA"
Palantir,"Software Engineer, Internship",https://jobs.lever.co/palantir/bdcfb29f-4f27-42de-933f-7f83a359b9f0,"Washington, D.C."
Palantir,"Software Engineer, Internship",https://jobs.lever.co/palantir/5d5ff415-8219-4e0c-9930-2d5919e90354,"New York, NY"
Palantir,"Software Engineer, New Grad",https://jobs.lever.co/palantir/01dab70c-073c-4a22-bf76-fb6b9e0a75b0,"Palo Alto, CA"
Palantir,"Software Engineer, New Grad",https://jobs.lever.co/palantir/e53bd173-8677-43d6-b17e-72c7ef9b4a88,"Washington, D.C."
Palantir,"Software Engineer, New Grad",https://jobs.lever.co/palantir/94984771-0704-446c-88c6-91ce748f6d92,"New York, NY"
Palantir,Privacy and Civil Liberties Software Engineer,https://jobs.lever.co/palantir/744dfda7-c9d2-49e2-949f-cc0351eb1614,"Washington, D.C."
Palantir,Privacy and Civil Liberties Software Engineer,https://jobs.lever.co/palantir/c6404cbe-60eb-4977-afb5-6e3c97ed5283,"New York, NY"
Palantir,Mission Operations Software Engineer,https://jobs.lever.co/palantir/42f8dcaa-8e52-4d07-9a64-f5770f15b177,"New York, NY"
Palantir,Mission Operations Software Engineer,https://jobs.lever.co/palantir/5ae9267d-e3cb-4c3e-8eee-8421cd8b3dce,"Washington, D.C."
Plaid,Experienced Software Engineer -  Abstractions,https://jobs.lever.co/plaid/3a605919-335e-458a-adb5-b36ce1026356,San Francisco
Plaid,Experienced Software Engineer - Backend (Bank Transfers),https://jobs.lever.co/plaid/4b5a51c0-3440-402c-b485-19db9a7e0cf8,San Francisco
Plaid,Experienced Software Engineer - Backend (Signal),https://jobs.lever.co/plaid/2ef7388e-26ce-4aa1-8107-016414b9b6d5,San Francisco
Plaid,Experienced Software Engineer - Bank APIs,https://jobs.lever.co/plaid/bf1fc385-ac72-49e0-9889-38f389b124ec,Salt Lake City
Plaid,Experienced Software Engineer - Data Access Platform,https://jobs.lever.co/plaid/148271a8-b5e9-41fe-afd4-8f79e2334d97,Remote (US and Canada only)
Plaid,Experienced Software Engineer - Data Platform,https://jobs.lever.co/plaid/6bd685a4-b0af-4bc9-b351-3bb8bb2a4d85,San Francisco
Plaid,Experienced Software Engineer - Full Stack (Account Funding),https://jobs.lever.co/plaid/33f415b6-347b-4f67-970e-bcff4e677446,San Francisco
Plaid,Experienced Software Engineer - Full Stack (Developer Experience),https://jobs.lever.co/plaid/60a57d05-e01c-432b-a027-b44984eb1752,San Francisco
Plaid,"Experienced Software Engineer - Product (Auth, Balance, Identity)",https://jobs.lever.co/plaid/47c3feac-d3e4-4354-8497-78b12334a692,San Francisco
Plaid,Experienced Software Engineer - Product (Credit),https://jobs.lever.co/plaid/a444fe62-3f37-42eb-9f50-38900766753e,San Francisco
Plaid,Experienced Software Engineer - Update Pipeline,https://jobs.lever.co/plaid/10ee0645-5cee-4d14-999c-8a56583e61e4,San Francisco
Plaid,Software Engineer - Abstractions,https://jobs.lever.co/plaid/aa83b343-d0da-4e18-ae1d-a64a890c676d,San Francisco
Plaid,Software Engineer - Data Platform,https://jobs.lever.co/plaid/226366d9-ffa8-42e2-a92f-117b9705603f,San Francisco
Plaid,Software Engineer - Full Stack (Account Funding),https://jobs.lever.co/plaid/7a439f52-4910-4015-847a-6d965c1a9af1,San Francisco
Plaid,Software Engineer - Full Stack (Bank Transfers),https://jobs.lever.co/plaid/6d6a1973-5b30-4c4e-bd26-6a25429117ff,San Francisco
Plaid,Software Engineer - Machine Learning (Fraud),https://jobs.lever.co/plaid/fc6f14c0-cc88-4be7-b9ce-b8099c23662d,San Francisco
Plaid,Software Engineer - Product (Credit),https://jobs.lever.co/plaid/6a3ad58f-24a4-4892-94da-bb9efe47051f,San Francisco
Plaid,"Software Engineer- Product (Auth, Balance, Identity)",https://jobs.lever.co/plaid/7fd5d61d-1f5f-4792-9085-fb540188146a,San Francisco
Plaid,"Software Engineer, Payments Risk",https://jobs.lever.co/plaid/878c6d74-c6e8-4f36-9662-cdd5492313cd,New York / San Francisco
Plaid,Software Engineering Manager,https://jobs.lever.co/plaid/06cba5f6-f240-4bad-850f-8b2b998e5abb,Salt Lake City
Plaid,Software Engineering Manager - Core Services,https://jobs.lever.co/plaid/04c91055-1c26-4412-862a-e0ba09ab28db,San Francisco
Plaid,Software Engineering Manager - Data Infrastructure,https://jobs.lever.co/plaid/e6586bed-56e3-45fe-ace4-c508ba5f7c5f,San Francisco
Plaid,Software Engineering Manager- Product (Income),https://jobs.lever.co/plaid/18f021c4-787c-429d-a8b7-f1bcf83038f5,San Francisco
Plaid,Software Engineering Manager- Product (International),https://jobs.lever.co/plaid/4ca6416d-e7a3-4d7c-8d2f-0c8fb6b9ca44,San Francisco
Plaid,Software Engineer - Intern - SF,https://jobs.lever.co/plaid/35a8ac95-2dce-45eb-935b-9cf44f0e3117,San Francisco
Plaid,Software Engineer - Intern - SLC,https://jobs.lever.co/plaid/0aa2328f-611b-4bfe-8920-0188819dfb96,Salt Lake City
Sonder,"Développeuse, Développeur Senior - Mobile/React Native | Senior Software Developer - Mobile/React Native",https://www.sonder.com/careers/job?gh_jid=5622823002,"Montreal, QC; Remote, Canada"
Sonder,Senior Software Developer,https://www.sonder.com/careers/job?gh_jid=5529191002,"Vancouver, B.C.; Remote"
Sonder,Senior Software Developer,https://www.sonder.com/careers/job?gh_jid=5515777002,"Toronto, ON; Remote"
Sonder,Software Developer,https://www.sonder.com/careers/job?gh_jid=5515782002,"Toronto, ON; Remote"
Thumbtack,Senior Software Engineer,https://boards.greenhouse.io/thumbtack/jobs/3346436,"Remote, Ontario"
Thumbtack,Senior Software Engineer,https://boards.greenhouse.io/thumbtack/jobs/2707276,"Remote, United States"
Thumbtack,"Senior Software Engineer, Growth",https://boards.greenhouse.io/thumbtack/jobs/3328028,"Remote, Ontario"
Thumbtack,"Senior Software Engineer, Growth",https://boards.greenhouse.io/thumbtack/jobs/2775099,"Remote, United States"
Thumbtack,"Senior Software Engineer, Security",https://boards.greenhouse.io/thumbtack/jobs/2675041,"Remote, Ontario"
Thumbtack,Senior Software Engineer. Security,https://boards.greenhouse.io/thumbtack/jobs/3328019,"Remote, United States"
Udacity,"Senior Fullstack Software Engineer, Growth",https://boards.greenhouse.io/udacity/jobs/5000546002,"San Francisco, CA / Mountain View, CA / Remote"
Udacity,"Software Engineer, Enterprise",https://boards.greenhouse.io/udacity/jobs/4885693002,"Mountain View, CA"
Udacity,"Software Engineer, Enterprise",https://boards.greenhouse.io/udacity/jobs/4885697002,"Mountain View, CA or U.S Remote"
Udacity,"Software Engineer, Payments",https://boards.greenhouse.io/udacity/jobs/4778783002,Mountain View (Remote)
Udacity,"Mentors (Independent Contractor) - Software engineering, DevOps, Production systems and Reliability",https://boards.greenhouse.io/udacity/jobs/5575390002,Nationwide
Udemy,Senior Software Engineer (Recommendations),https://jobs.lever.co/udemy/bd8e5556-0a6e-4d82-8683-b5621f56f59a,"San Francisco, California"
Udemy,Senior Software Engineer (Recommendations),https://jobs.lever.co/udemy/28b1ac3e-1e8f-4b47-8519-0741e50a3451,"Mountain View, California"
Udemy,Principal Software Engineer - Media,https://jobs.lever.co/udemy/be9a76a4-15ff-4f61-b2d3-579deae0f846,"San Francisco, California"
Udemy,"Principal Software Engineer, Full-Stack",https://jobs.lever.co/udemy/0eb763fe-be5c-4825-8930-55b6b6808497,"San Francisco, California"
Udemy,Senior Software Engineer,https://jobs.lever.co/udemy/cf601464-293a-49fd-80c0-37840db36e38,"San Francisco, California"
Udemy,Senior Software Engineer - Full Stack,https://jobs.lever.co/udemy/0bdc794d-177a-4f64-9d9e-b6ac7f91f0eb,"San Francisco, California"
Udemy,Senior Software Engineer - Full Stack,https://jobs.lever.co/udemy/edc9c782-8474-4fdf-a39f-21843f8cb88e,"San Francisco, California"
Udemy,Senior Staff Software Engineer - Full Stack,https://jobs.lever.co/udemy/31722160-a7b7-4397-8981-05880df58144,"San Francisco, California"
Udemy,Senior Staff Software Engineer - Full Stack,https://jobs.lever.co/udemy/f49d3c6d-9357-4361-b6ad-e149219395bb,"Mountain View, California"
Udemy,Senior Staff Software Engineer - Full Stack,https://jobs.lever.co/udemy/8365db80-968b-4d8e-a0e9-d2a91493bd7d,"Boston, Massachusetts"
Udemy,Senior Staff Software Engineer - Marketplace,https://jobs.lever.co/udemy/dcc69bb9-5302-4b3b-a177-71895cd0bc5e,"San Francisco, California"
Udemy,Software Engineer - Full Stack,https://jobs.lever.co/udemy/20e3197a-cbb0-4521-aee6-e1dcb49b130f,"San Francisco, California"
Udemy,Software Engineer - Full Stack,https://jobs.lever.co/udemy/74931c07-e1e1-47a0-ba19-07acf89e3bde,"Austin, Texas"
Vimeo,Software Engineer II,https://boards.greenhouse.io/vimeo/jobs/3550576,"New York, NY"
Vimeo,"Software Engineer II, Growth (Front-End)",https://boards.greenhouse.io/vimeo/jobs/2337644,"New York, NY"
Vimeo,"Software Engineer II, iOS",https://boards.greenhouse.io/vimeo/jobs/3583780,"New York, NY"
Vimeo,"Software Engineer II, OTT Applications",https://boards.greenhouse.io/vimeo/jobs/3277965,"New York, NY - hybrid"
Vimeo,"Software Engineer II, Payments",https://boards.greenhouse.io/vimeo/jobs/3340013,"New York, NY"
Vimeo,"Software Engineer II, Player Tools",https://boards.greenhouse.io/vimeo/jobs/3170212,"New York, NY or US - Remote"
Vimeo,"Software Engineer II, User Safety",https://boards.greenhouse.io/vimeo/jobs/3429639,"New York, NY or US - Remote"
Vimeo,"Software Engineer I, Video Playback (Front-End)",https://boards.greenhouse.io/vimeo/jobs/3062189,"New York, NY"
Vimeo,Sr. Machine Learning Software Engineer,https://boards.greenhouse.io/vimeo/jobs/3039367,"Ness Ziona, Israel"
Vimeo,Sr. Software Engineer,https://boards.greenhouse.io/vimeo/jobs/3339928,"New York, NY"
Vimeo,"Sr. Software Engineer, Core (Organizations)",https://boards.greenhouse.io/vimeo/jobs/3115893,"New York, NY"
Vimeo,"Sr. Software Engineer, Core Services",https://boards.greenhouse.io/vimeo/jobs/2398868,"New York, NY"
Vimeo,"Sr. Software Engineer, Core Upload",https://boards.greenhouse.io/vimeo/jobs/2364763,"New York, NY"
Vimeo,"Sr. Software Engineer, Hosting Taskforce",https://boards.greenhouse.io/vimeo/jobs/2384600,"New York, NY"
Vimeo,"Sr. Software Engineer, iOS",https://boards.greenhouse.io/vimeo/jobs/3407344,"New York, NY"
Vimeo,"Sr. Software Engineer, OTT (Automation)",https://boards.greenhouse.io/vimeo/jobs/3387062,"New York, NY OR US-Remote"
Vimeo,"Sr. Software Engineer, Video Platform",https://boards.greenhouse.io/vimeo/jobs/3072686,"New York, NY or Remote, USA"
Vimeo,"Sr. Software Engineer, Video Tech",https://boards.greenhouse.io/vimeo/jobs/2961024,"New York, NY or USA - Remote"
